"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent","id","com.1","com.2","q1","v.3","p.3","i.3","u.3","a.3","x.3","v.4","p.4","i.4","u.4","a.4","x.4","q1.1","v.1","p.1","i.1","u.1","a.1","x.1","v.2","p.2","i.2","u.2","a.2","x.2","q2","FL_130_DO","bikecaseproblem_DO","bikecaseunresolved_DO","bikecaseresolved_DO","bikemessageproblem_DO","bikemessageunresolved_DO","bikemessageresolved_DO"
"10/11/2024 8:46","10/11/2024 8:49","0","100","177","1","10/11/2024 8:49","","","","","anonymous","EN","1",206,"7","1","5","","","","","","","6","5","5","5","6","4","","","","","","","","","","","","","","4","FL_152","Q457|q1","","Q364|i.4|v.4|x.4|a.4|p.4|u.4","","",""
"10/11/2024 8:46","10/11/2024 8:49","0","100","185","1","10/11/2024 8:49","","","","","anonymous","EN","1",207,"7","1","3","2","1","1","2","5","4","","","","","","","","","","","","","","","","","","","","1","FL_151","Q457|q1","Q351|a.3|u.3|p.3|i.3|x.3|v.3","","","",""
"10/11/2024 8:46","10/11/2024 8:49","0","100","170","1","10/11/2024 8:49","","","","","anonymous","EN","1",208,"7","1","2","","","","","","","3","2","3","4","5","4","","","","","","","","","","","","","","3","FL_152","Q457|q1","","Q364|u.4|p.4|i.4|x.4|v.4|a.4","","",""
"10/11/2024 8:46","10/11/2024 8:49","0","100","158","1","10/11/2024 8:49","","","","","anonymous","EN","1",209,"7","1","","","","","","","","","","","","","","5","","","","","","","6","6","6","7","7","4","6","FL_431","","","","Q417|q1","","Q423|v.2|u.2|x.2|p.2|i.2|a.2"
"10/11/2024 8:47","10/11/2024 8:49","0","100","98","1","10/11/2024 8:49","","","","","anonymous","EN","1",210,"5","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:47","10/11/2024 8:49","0","100","84","1","10/11/2024 8:49","","","","","anonymous","EN","1",211,"7","1","2","3","1","3","3","4","4","","","","","","","","","","","","","","","","","","","","1","FL_151","Q457|q1","Q351|a.3|i.3|v.3|p.3|x.3|u.3","","","",""
"10/11/2024 8:45","10/11/2024 8:49","0","100","218","1","10/11/2024 8:49","","","","","anonymous","EN","1",212,"7","1","","","","","","","","","","","","","","7","","","","","","","6","6","6","6","6","4","6","FL_431","","","","Q417|q1","","Q423|u.2|a.2|x.2|v.2|i.2|p.2"
"10/11/2024 8:45","10/11/2024 8:49","0","100","224","1","10/11/2024 8:49","","","","","anonymous","EN","1",213,"7","1","4","","","","","","","1","1","1","2","1","4","","","","","","","","","","","","","","1","FL_152","Q457|q1","","Q364|u.4|a.4|x.4|i.4|v.4|p.4","","",""
"10/11/2024 8:47","10/11/2024 8:49","0","100","86","1","10/11/2024 8:49","","","","","anonymous","EN","1",214,"7","1","","","","","","","","","","","","","","6","","","","","","","4","2","5","2","2","4","3","FL_431","","","","Q417|q1","","Q423|v.2|i.2|x.2|u.2|p.2|a.2"
"10/11/2024 8:47","10/11/2024 8:49","0","100","134","1","10/11/2024 8:49","","","","","anonymous","EN","1",215,"7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:47","10/11/2024 8:49","0","100","94","1","10/11/2024 8:49","","","","","anonymous","EN","1",216,"7","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:46","10/11/2024 8:49","0","100","159","1","10/11/2024 8:49","","","","","anonymous","EN","1",217,"7","1","","","","","","","","","","","","","","3","","","","","","","1","2","3","1","1","4","2","FL_431","","","","Q417|q1","","Q423|i.2|x.2|a.2|p.2|u.2|v.2"
"10/11/2024 8:47","10/11/2024 8:49","0","100","119","1","10/11/2024 8:49","","","","","anonymous","EN","1",218,"7","1","","","","","","","","","","","","","","5","","","","","","","5","6","6","5","3","4","6","FL_431","","","","Q417|q1","","Q423|p.2|a.2|x.2|v.2|u.2|i.2"
"10/11/2024 8:46","10/11/2024 8:49","0","100","199","1","10/11/2024 8:49","","","","","anonymous","EN","1",219,"7","1","","","","","","","","","","","","","","3","","","","","","","4","2","3","3","2","4","3","FL_431","","","","Q417|q1","","Q423|v.2|i.2|u.2|x.2|p.2|a.2"
"10/11/2024 8:46","10/11/2024 8:49","0","100","156","1","10/11/2024 8:49","","","","","anonymous","EN","1",220,"7","1","5","","","","","","","5","6","5","6","6","4","","","","","","","","","","","","","","5","FL_152","Q457|q1","","Q364|x.4|i.4|v.4|p.4|u.4|a.4","","",""
"10/11/2024 8:48","10/11/2024 8:49","0","100","60","1","10/11/2024 8:49","","","","","anonymous","EN","1",221,"6","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:46","10/11/2024 8:49","0","100","168","1","10/11/2024 8:49","","","","","anonymous","EN","1",222,"7","1","6","6","7","6","7","7","4","","","","","","","","","","","","","","","","","","","","6","FL_151","Q457|q1","Q351|p.3|i.3|v.3|a.3|u.3|x.3","","","",""
"10/11/2024 8:45","10/11/2024 8:49","0","100","242","1","10/11/2024 8:49","","","","","anonymous","EN","1",223,"7","1","6","6","6","6","6","7","4","","","","","","","","","","","","","","","","","","","","7","FL_151","Q457|q1","Q351|x.3|u.3|p.3|a.3|i.3|v.3","","","",""
"10/11/2024 8:48","10/11/2024 8:49","0","100","67","1","10/11/2024 8:49","","","","","anonymous","EN","1",224,"6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:47","10/11/2024 8:49","0","100","127","1","10/11/2024 8:49","","","","","anonymous","EN","1",225,"7","1","","","","","","","","","","","","","","5","6","6","5","5","6","4","","","","","","","6","FL_430","","","","Q417|q1","Q463|i.1|x.1|u.1|a.1|v.1|p.1",""
"10/11/2024 8:47","10/11/2024 8:49","0","100","150","1","10/11/2024 8:49","","","","","anonymous","EN","1",226,"7","1","","","","","","","","","","","","","","3","","","","","","","6","6","6","6","6","4","6","FL_431","","","","Q417|q1","","Q423|v.2|u.2|a.2|i.2|p.2|x.2"
"10/11/2024 8:46","10/11/2024 8:49","0","100","193","1","10/11/2024 8:49","","","","","anonymous","EN","1",227,"7","1","2","1","1","1","5","2","4","","","","","","","","","","","","","","","","","","","","1","FL_151","Q457|q1","Q351|u.3|v.3|a.3|p.3|x.3|i.3","","","",""
"10/11/2024 8:47","10/11/2024 8:49","0","100","141","1","10/11/2024 8:49","","","","","anonymous","EN","1",228,"7","1","","","","","","","","","","","","","","2","","","","","","","3","5","5","4","3","4","5","FL_431","","","","Q417|q1","","Q423|x.2|p.2|u.2|i.2|a.2|v.2"
"10/11/2024 8:46","10/11/2024 8:49","0","100","195","1","10/11/2024 8:49","","","","","anonymous","EN","1",229,"7","1","","","","","","","","","","","","","","3","2","1","2","2","2","4","","","","","","","1","FL_430","","","","Q417|q1","Q463|a.1|p.1|x.1|u.1|i.1|v.1",""
"10/11/2024 8:41","10/11/2024 8:49","0","100","486","1","10/11/2024 8:49","","","","","anonymous","EN","1",230,"7","1","","","","","","","","","","","","","","7","","","","","","","7","7","7","7","7","4","7","FL_431","","","","Q417|q1","","Q423|v.2|x.2|a.2|u.2|p.2|i.2"
"10/11/2024 8:45","10/11/2024 8:50","0","100","300","1","10/11/2024 8:50","","","","","anonymous","EN","1",231,"7","1","","","","","","","","","","","","","","5","3","1","3","3","4","4","","","","","","","1","FL_430","","","","Q417|q1","Q463|x.1|i.1|p.1|u.1|a.1|v.1",""
"10/11/2024 8:48","10/11/2024 8:50","0","100","84","1","10/11/2024 8:50","","","","","anonymous","EN","1",232,"7","1","5","3","2","4","4","4","4","","","","","","","","","","","","","","","","","","","","3","FL_151","Q457|q1","Q351|v.3|a.3|i.3|u.3|p.3|x.3","","","",""
"10/11/2024 8:46","10/11/2024 8:50","0","100","207","1","10/11/2024 8:50","","","","","anonymous","EN","1",233,"7","1","","","","","","","","","","","","","","1","","","","","","","4","4","2","3","3","4","2","FL_431","","","","Q417|q1","","Q423|u.2|i.2|x.2|p.2|a.2|v.2"
"10/11/2024 8:49","10/11/2024 8:50","0","100","53","1","10/11/2024 8:50","","","","","anonymous","EN","1",234,"5","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:48","10/11/2024 8:50","0","100","83","1","10/11/2024 8:50","","","","","anonymous","EN","1",235,"7","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:48","10/11/2024 8:50","0","100","115","1","10/11/2024 8:50","","","","","anonymous","EN","1",236,"7","1","1","","","","","","","5","5","5","3","3","4","","","","","","","","","","","","","","3","FL_152","Q457|q1","","Q364|p.4|x.4|v.4|i.4|u.4|a.4","","",""
"10/11/2024 8:45","10/11/2024 8:50","0","100","266","1","10/11/2024 8:50","","","","","anonymous","EN","1",237,"7","1","6","","","","","","","2","2","2","2","2","4","","","","","","","","","","","","","","3","FL_152","Q457|q1","","Q364|x.4|u.4|i.4|v.4|p.4|a.4","","",""
"10/11/2024 8:48","10/11/2024 8:50","0","100","135","1","10/11/2024 8:50","","","","","anonymous","EN","1",238,"7","1","5","2","4","2","2","1","4","","","","","","","","","","","","","","","","","","","","1","FL_151","Q457|q1","Q351|i.3|u.3|v.3|x.3|a.3|p.3","","","",""
"10/11/2024 8:48","10/11/2024 8:50","0","100","122","1","10/11/2024 8:50","","","","","anonymous","EN","1",239,"7","1","","","","","","","","","","","","","","1","1","5","2","2","2","4","","","","","","","1","FL_430","","","","Q417|q1","Q463|p.1|x.1|v.1|u.1|a.1|i.1",""
"10/11/2024 8:48","10/11/2024 8:50","0","100","103","1","10/11/2024 8:50","","","","","anonymous","EN","1",240,"5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:48","10/11/2024 8:50","0","100","107","1","10/11/2024 8:50","","","","","anonymous","EN","1",241,"7","1","","","","","","","","","","","","","","2","2","2","2","2","3","4","","","","","","","1","FL_430","","","","Q417|q1","Q463|p.1|i.1|a.1|u.1|v.1|x.1",""
"10/11/2024 8:49","10/11/2024 8:50","0","100","93","1","10/11/2024 8:50","","","","","anonymous","EN","1",242,"7","1","5","","","","","","","5","6","4","5","5","4","","","","","","","","","","","","","","5","FL_152","Q457|q1","","Q364|a.4|i.4|x.4|u.4|p.4|v.4","","",""
"10/11/2024 8:49","10/11/2024 8:50","0","100","99","1","10/11/2024 8:50","","","","","anonymous","EN","1",243,"4","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:47","10/11/2024 8:50","0","100","182","1","10/11/2024 8:50","","","","","anonymous","EN","1",244,"7","1","","","","","","","","","","","","","","5","3","2","3","3","3","4","","","","","","","1","FL_430","","","","Q417|q1","Q463|a.1|i.1|x.1|u.1|p.1|v.1",""
"10/11/2024 8:49","10/11/2024 8:50","0","100","58","1","10/11/2024 8:50","","","","","anonymous","EN","1",245,"5","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:49","10/11/2024 8:50","0","100","97","1","10/11/2024 8:50","","","","","anonymous","EN","1",246,"7","1","","","","","","","","","","","","","","3","2","1","2","2","5","4","","","","","","","1","FL_430","","","","Q417|q1","Q463|a.1|x.1|v.1|u.1|p.1|i.1",""
"10/11/2024 8:50","10/11/2024 8:50","0","100","44","1","10/11/2024 8:50","","","","","anonymous","EN","1",247,"6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:48","10/11/2024 8:50","0","100","145","1","10/11/2024 8:50","","","","","anonymous","EN","1",248,"6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:46","10/11/2024 8:50","0","100","284","1","10/11/2024 8:50","","","","","anonymous","EN","1",249,"7","1","7","7","7","6","6","7","4","","","","","","","","","","","","","","","","","","","","5","FL_151","Q457|q1","Q351|u.3|x.3|v.3|a.3|i.3|p.3","","","",""
"10/11/2024 8:46","10/11/2024 8:50","0","100","239","1","10/11/2024 8:50","","","","","anonymous","EN","1",250,"7","1","5","","","","","","","4","5","5","5","6","4","","","","","","","","","","","","","","6","FL_152","Q457|q1","","Q364|p.4|i.4|v.4|a.4|u.4|x.4","","",""
"10/11/2024 8:48","10/11/2024 8:50","0","100","120","1","10/11/2024 8:50","","","","","anonymous","EN","1",251,"7","1","5","5","2","2","5","6","4","","","","","","","","","","","","","","","","","","","","2","FL_151","Q457|q1","Q351|a.3|v.3|x.3|u.3|p.3|i.3","","","",""
"10/11/2024 8:48","10/11/2024 8:50","0","100","138","1","10/11/2024 8:50","","","","","anonymous","EN","1",252,"7","1","5","5","3","3","3","5","4","","","","","","","","","","","","","","","","","","","","3","FL_151","Q457|q1","Q351|v.3|a.3|i.3|x.3|u.3|p.3","","","",""
"10/11/2024 8:47","10/11/2024 8:50","0","100","181","1","10/11/2024 8:50","","","","","anonymous","EN","1",253,"7","1","","","","","","","","","","","","","","6","4","3","3","4","5","4","","","","","","","4","FL_430","","","","Q417|q1","Q463|i.1|u.1|a.1|v.1|x.1|p.1",""
"10/11/2024 8:50","10/11/2024 8:50","0","100","57","1","10/11/2024 8:51","","","","","anonymous","EN","1",254,"7","1","5","","","","","","","5","5","5","5","5","4","","","","","","","","","","","","","","6","FL_152","Q457|q1","","Q364|i.4|p.4|a.4|u.4|v.4|x.4","","",""
"10/11/2024 8:48","10/11/2024 8:51","0","100","138","1","10/11/2024 8:51","","","","","anonymous","EN","1",255,"7","1","","","","","","","","","","","","","","4","2","4","2","2","3","4","","","","","","","1","FL_430","","","","Q417|q1","Q463|p.1|v.1|i.1|u.1|a.1|x.1",""
"10/11/2024 8:47","10/11/2024 8:51","0","100","202","1","10/11/2024 8:51","","","","","anonymous","EN","1",256,"7","1","5","5","6","6","6","7","4","","","","","","","","","","","","","","","","","","","","5","FL_151","Q457|q1","Q351|x.3|u.3|v.3|a.3|p.3|i.3","","","",""
"10/11/2024 8:49","10/11/2024 8:51","0","100","114","1","10/11/2024 8:51","","","","","anonymous","EN","1",257,"6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:48","10/11/2024 8:51","0","100","143","1","10/11/2024 8:51","","","","","anonymous","EN","1",258,"7","1","","","","","","","","","","","","","","1","2","2","2","2","2","4","","","","","","","1","FL_430","","","","Q417|q1","Q463|a.1|u.1|p.1|i.1|x.1|v.1",""
"10/11/2024 8:49","10/11/2024 8:51","0","100","105","1","10/11/2024 8:51","","","","","anonymous","EN","1",259,"5","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:47","10/11/2024 8:51","0","100","255","1","10/11/2024 8:51","","","","","anonymous","EN","1",260,"7","1","7","","","","","","","7","6","7","6","7","4","","","","","","","","","","","","","","7","FL_152","Q457|q1","","Q364|p.4|x.4|v.4|u.4|i.4|a.4","","",""
"10/11/2024 8:49","10/11/2024 8:51","0","100","119","1","10/11/2024 8:51","","","","","anonymous","EN","1",261,"7","1","3","5","3","3","4","5","4","","","","","","","","","","","","","","","","","","","","2","FL_151","Q457|q1","Q351|a.3|v.3|x.3|u.3|p.3|i.3","","","",""
"10/11/2024 8:48","10/11/2024 8:51","0","100","196","1","10/11/2024 8:51","","","","","anonymous","EN","1",262,"7","1","5","","","","","","","6","6","6","7","6","4","","","","","","","","","","","","","","6","FL_152","Q457|q1","","Q364|a.4|i.4|p.4|v.4|u.4|x.4","","",""
"10/11/2024 8:49","10/11/2024 8:51","0","100","124","1","10/11/2024 8:51","","","","","anonymous","EN","1",263,"7","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:50","10/11/2024 8:51","0","100","64","1","10/11/2024 8:51","","","","","anonymous","EN","1",264,"7","1","","","","","","","","","","","","","","3","","","","","","","3","2","2","2","2","4","2","FL_431","","","","Q417|q1","","Q423|i.2|a.2|v.2|u.2|p.2|x.2"
"10/11/2024 8:48","10/11/2024 8:51","0","100","186","1","10/11/2024 8:51","","","","","anonymous","EN","1",265,"7","1","3","","","","","","","5","6","6","5","5","4","","","","","","","","","","","","","","5","FL_152","Q457|q1","","Q364|p.4|a.4|i.4|x.4|v.4|u.4","","",""
"10/11/2024 8:49","10/11/2024 8:51","0","100","94","1","10/11/2024 8:51","","","","","anonymous","EN","1",266,"7","1","","","","","","","","","","","","","","1","2","1","2","2","1","4","","","","","","","1","FL_430","","","","Q417|q1","Q463|x.1|i.1|v.1|p.1|u.1|a.1",""
"10/11/2024 8:50","10/11/2024 8:51","0","100","83","1","10/11/2024 8:51","","","","","anonymous","EN","1",267,"7","1","6","7","6","7","6","7","4","","","","","","","","","","","","","","","","","","","","6","FL_151","Q457|q1","Q351|a.3|u.3|i.3|x.3|v.3|p.3","","","",""
"10/11/2024 8:48","10/11/2024 8:51","0","100","207","1","10/11/2024 8:51","","","","","anonymous","EN","1",268,"7","1","","","","","","","","","","","","","","7","","","","","","","6","6","7","6","6","4","7","FL_431","","","","Q417|q1","","Q423|i.2|u.2|x.2|a.2|v.2|p.2"
"10/11/2024 8:48","10/11/2024 8:51","0","100","160","1","10/11/2024 8:51","","","","","anonymous","EN","1",269,"7","1","7","7","7","6","7","7","4","","","","","","","","","","","","","","","","","","","","6","FL_151","Q457|q1","Q351|v.3|p.3|x.3|i.3|u.3|a.3","","","",""
"10/11/2024 8:48","10/11/2024 8:51","0","100","188","1","10/11/2024 8:51","","","","","anonymous","EN","1",270,"7","1","","","","","","","","","","","","","","5","","","","","","","6","6","6","5","7","4","2","FL_431","","","","Q417|q1","","Q423|p.2|a.2|v.2|u.2|x.2|i.2"
"10/11/2024 8:47","10/11/2024 8:51","0","100","223","1","10/11/2024 8:51","","","","","anonymous","EN","1",271,"7","1","","","","","","","","","","","","","","7","","","","","","","4","4","4","4","4","4","7","FL_431","","","","Q417|q1","","Q423|x.2|i.2|u.2|a.2|p.2|v.2"
"10/11/2024 8:46","10/11/2024 8:51","0","100","341","1","10/11/2024 8:51","","","","","anonymous","EN","1",272,"7","1","","","","","","","","","","","","","","6","","","","","","","7","5","7","5","6","4","5","FL_431","","","","Q417|q1","","Q423|v.2|i.2|u.2|a.2|p.2|x.2"
"10/11/2024 8:48","10/11/2024 8:51","0","100","224","1","10/11/2024 8:51","","","","","anonymous","EN","1",273,"7","1","3","","","","","","","5","5","4","6","5","4","","","","","","","","","","","","","","5","FL_152","Q457|q1","","Q364|x.4|p.4|u.4|i.4|a.4|v.4","","",""
"10/11/2024 8:49","10/11/2024 8:51","0","100","153","1","10/11/2024 8:51","","","","","anonymous","EN","1",274,"3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:44","10/11/2024 8:51","0","100","425","1","10/11/2024 8:51","","","","","anonymous","EN","1",275,"7","1","7","6","7","6","6","6","4","","","","","","","","","","","","","","","","","","","","6","FL_151","Q457|q1","Q351|p.3|a.3|x.3|i.3|v.3|u.3","","","",""
"10/11/2024 8:49","10/11/2024 8:51","0","100","165","1","10/11/2024 8:51","","","","","anonymous","EN","1",276,"7","1","2","","","","","","","2","2","3","2","5","4","","","","","","","","","","","","","","2","FL_152","Q457|q1","","Q364|a.4|u.4|v.4|i.4|x.4|p.4","","",""
"10/11/2024 8:50","10/11/2024 8:51","0","100","101","1","10/11/2024 8:51","","","","","anonymous","EN","1",277,"7","1","","","","","","","","","","","","","","3","3","2","4","3","4","4","","","","","","","2","FL_430","","","","Q417|q1","Q463|i.1|p.1|x.1|u.1|a.1|v.1",""
"10/11/2024 8:50","10/11/2024 8:51","0","100","115","1","10/11/2024 8:51","","","","","anonymous","EN","1",278,"7","1","5","","","","","","","5","5","5","4","6","4","","","","","","","","","","","","","","5","FL_152","Q457|q1","","Q364|p.4|a.4|i.4|x.4|v.4|u.4","","",""
"10/11/2024 8:45","10/11/2024 8:52","0","100","367","1","10/11/2024 8:52","","","","","anonymous","EN","1",279,"7","1","","","","","","","","","","","","","","4","5","1","1","3","4","4","","","","","","","1","FL_430","","","","Q417|q1","Q463|v.1|u.1|a.1|x.1|i.1|p.1",""
"10/11/2024 8:46","10/11/2024 8:52","0","100","304","1","10/11/2024 8:52","","","","","anonymous","EN","1",280,"7","1","","","","","","","","","","","","","","6","","","","","","","7","7","7","7","7","4","7","FL_431","","","","Q417|q1","","Q423|p.2|x.2|a.2|v.2|u.2|i.2"
"10/11/2024 8:48","10/11/2024 8:52","0","100","210","1","10/11/2024 8:52","","","","","anonymous","EN","1",281,"7","1","","","","","","","","","","","","","","7","3","1","2","2","2","4","","","","","","","1","FL_430","","","","Q417|q1","Q463|u.1|a.1|i.1|p.1|x.1|v.1",""
"10/11/2024 8:49","10/11/2024 8:52","0","100","180","1","10/11/2024 8:52","","","","","anonymous","EN","1",282,"7","1","","","","","","","","","","","","","","7","5","5","6","6","6","4","","","","","","","6","FL_430","","","","Q417|q1","Q463|p.1|x.1|u.1|v.1|a.1|i.1",""
"10/11/2024 8:49","10/11/2024 8:52","0","100","183","1","10/11/2024 8:52","","","","","anonymous","EN","1",283,"7","1","","","","","","","","","","","","","","6","","","","","","","5","6","5","4","4","4","5","FL_431","","","","Q417|q1","","Q423|v.2|a.2|x.2|i.2|u.2|p.2"
"10/11/2024 8:51","10/11/2024 8:52","0","100","35","1","10/11/2024 8:52","","","","","anonymous","EN","1",284,"6","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:49","10/11/2024 8:52","0","100","142","1","10/11/2024 8:52","","","","","anonymous","EN","1",285,"7","1","","","","","","","","","","","","","","5","","","","","","","3","3","5","4","5","4","4","FL_431","","","","Q417|q1","","Q423|a.2|i.2|u.2|x.2|p.2|v.2"
"10/11/2024 8:46","10/11/2024 8:52","0","100","349","1","10/11/2024 8:52","","","","","anonymous","EN","1",286,"4","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:50","10/11/2024 8:52","0","100","107","1","10/11/2024 8:52","","","","","anonymous","EN","1",287,"7","1","","","","","","","","","","","","","","4","4","3","5","4","5","4","","","","","","","3","FL_430","","","","Q417|q1","Q463|i.1|u.1|v.1|x.1|a.1|p.1",""
"10/11/2024 8:49","10/11/2024 8:52","0","100","155","1","10/11/2024 8:52","","","","","anonymous","EN","1",288,"7","1","6","3","2","4","2","2","4","","","","","","","","","","","","","","","","","","","","1","FL_151","Q457|q1","Q351|i.3|p.3|x.3|v.3|u.3|a.3","","","",""
"10/11/2024 8:50","10/11/2024 8:52","0","100","97","1","10/11/2024 8:52","","","","","anonymous","EN","1",289,"7","1","","","","","","","","","","","","","","5","","","","","","","2","2","3","3","3","4","3","FL_431","","","","Q417|q1","","Q423|a.2|u.2|i.2|x.2|v.2|p.2"
"10/11/2024 8:47","10/11/2024 8:52","0","100","282","1","10/11/2024 8:52","","","","","anonymous","EN","1",290,"7","1","","","","","","","","","","","","","","4","","","","","","","6","6","4","7","6","4","5","FL_431","","","","Q417|q1","","Q423|u.2|x.2|p.2|v.2|i.2|a.2"
"10/11/2024 8:50","10/11/2024 8:52","0","100","152","1","10/11/2024 8:52","","","","","anonymous","EN","1",291,"7","1","5","","","","","","","2","2","3","3","2","4","","","","","","","","","","","","","","3","FL_152","Q457|q1","","Q364|p.4|x.4|u.4|v.4|a.4|i.4","","",""
"10/11/2024 8:50","10/11/2024 8:52","0","100","154","1","10/11/2024 8:52","","","","","anonymous","EN","1",292,"7","1","","","","","","","","","","","","","","5","5","2","2","2","2","4","","","","","","","1","FL_430","","","","Q417|q1","Q463|v.1|i.1|x.1|a.1|u.1|p.1",""
"10/11/2024 8:51","10/11/2024 8:52","0","100","71","1","10/11/2024 8:52","","","","","anonymous","EN","1",293,"7","1","5","","","","","","","2","3","3","2","2","4","","","","","","","","","","","","","","4","FL_152","Q457|q1","","Q364|x.4|p.4|a.4|u.4|v.4|i.4","","",""
"10/11/2024 8:49","10/11/2024 8:52","0","100","208","1","10/11/2024 8:52","","","","","anonymous","EN","1",294,"7","1","","","","","","","","","","","","","","5","6","3","5","5","5","4","","","","","","","5","FL_430","","","","Q417|q1","Q463|v.1|u.1|x.1|a.1|i.1|p.1",""
"10/11/2024 8:49","10/11/2024 8:52","0","100","175","1","10/11/2024 8:52","","","","","anonymous","EN","1",295,"7","1","5","","","","","","","4","5","5","6","5","4","","","","","","","","","","","","","","5","FL_152","Q457|q1","","Q364|u.4|p.4|a.4|i.4|v.4|x.4","","",""
"10/11/2024 8:49","10/11/2024 8:52","0","100","222","1","10/11/2024 8:52","","","","","anonymous","EN","1",296,"7","1","","","","","","","","","","","","","","7","","","","","","","7","6","7","6","7","4","5","FL_431","","","","Q417|q1","","Q423|x.2|u.2|p.2|i.2|v.2|a.2"
"10/11/2024 8:47","10/11/2024 8:52","0","100","337","1","10/11/2024 8:52","","","","","anonymous","EN","1",297,"7","1","6","","","","","","","6","6","7","4","5","4","","","","","","","","","","","","","","7","FL_152","Q457|q1","","Q364|v.4|u.4|x.4|a.4|i.4|p.4","","",""
"10/11/2024 8:48","10/11/2024 8:52","0","100","277","1","10/11/2024 8:52","","","","","anonymous","EN","1",298,"7","1","","","","","","","","","","","","","","1","1","1","1","1","1","4","","","","","","","1","FL_430","","","","Q417|q1","Q463|x.1|a.1|i.1|p.1|v.1|u.1",""
"10/11/2024 8:45","10/11/2024 8:52","0","100","452","1","10/11/2024 8:53","","","","","anonymous","EN","1",299,"7","1","","","","","","","","","","","","","","6","","","","","","","1","1","1","1","1","4","1","FL_431","","","","Q417|q1","","Q423|x.2|a.2|v.2|u.2|p.2|i.2"
"10/11/2024 8:50","10/11/2024 8:52","0","100","121","1","10/11/2024 8:53","","","","","anonymous","EN","1",300,"7","1","","","","","","","","","","","","","","3","","","","","","","3","3","5","2","5","4","5","FL_431","","","","Q417|q1","","Q423|a.2|v.2|u.2|i.2|p.2|x.2"
"10/11/2024 8:51","10/11/2024 8:53","0","100","81","1","10/11/2024 8:53","","","","","anonymous","EN","1",301,"7","1","5","","","","","","","5","4","5","5","3","4","","","","","","","","","","","","","","6","FL_152","Q457|q1","","Q364|i.4|x.4|v.4|u.4|a.4|p.4","","",""
"10/11/2024 8:50","10/11/2024 8:53","0","100","138","1","10/11/2024 8:53","","","","","anonymous","EN","1",302,"7","1","6","1","1","1","2","2","4","","","","","","","","","","","","","","","","","","","","1","FL_151","Q457|q1","Q351|u.3|v.3|i.3|x.3|p.3|a.3","","","",""
"10/11/2024 8:48","10/11/2024 8:53","0","100","302","1","10/11/2024 8:53","","","","","anonymous","EN","1",303,"7","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:49","10/11/2024 8:53","0","100","245","1","10/11/2024 8:53","","","","","anonymous","EN","1",304,"7","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10/11/2024 8:49","10/11/2024 8:53","0","100","243","1","10/11/2024 8:53","","","","","anonymous","EN","1",305,"7","1","5","2","2","3","3","3","4","","","","","","","","","","","","","","","","","","","","1","FL_151","Q457|q1","Q351|i.3|u.3|p.3|x.3|v.3|a.3","","","",""
"10/11/2024 8:50","10/11/2024 8:53","0","100","185","1","10/11/2024 8:53","","","","","anonymous","EN","1",306,"7","1","6","","","","","","","5","5","5","5","5","4","","","","","","","","","","","","","","5","FL_152","Q457|q1","","Q364|i.4|p.4|u.4|a.4|x.4|v.4","","",""
"10/11/2024 8:48","10/11/2024 8:53","0","100","268","1","10/11/2024 8:53","","","","","anonymous","EN","1",307,"7","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
