StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,consent,pid,id,com.1,com.2,v.1_s,p.1_s,i.1_s,u.1_s,a.1_s,z,v.2_s,p.2_s,i.2_s,u.2_s,a.2_s,x.2_s,v.1_f,p.1_f,i.1_f,u.1_f,a.1_f,v.2_f,p.2_f,i.2_f,u.2_f,a.2_f,x.2_f,v.1_m,p.1_m,i.1_m,u.1_m,a.1_m,v.2_m,p.2_m,i.2_m,u.2_m,a.2_m,x.2_m,v.1_b,p.1_b,i.1_b,u.1_b,a.1_b,v.2_b,p.2_b,i.2_b,u.2_b,a.2_b,x.2_b,v.3_s,p.3_s,i.3_s,u.3_s,a.3_s,x.3_s,v.3_f,p.3_f,i.3_f,u.3_f,a.3_f,x.3_f,v.3_m,p.3_m,i.3_m,u.3_m,a.3_m,x.3_m,v.3_b,p.3_b,i.3_b,u.3_b,a.3_b,x.3_b,cvm,FL_209_DO,FL_130_DO,FL_178_DO,FL_259_DO,FL_332_DO,viennamessage_DO,viennarelevantcase_DO,merrickmessage_DO,merrickrelevantcase_DO,blockbustermessage_DO,blockbusterrelevantcase_DO,bikemessage_DO,bikerelevantcase_DO,viennairrelevantcase_DO,merrickirrelevantcase_DO,blockbusterirrelevantcase_DO,bikeirrelevantcase_DO
9/6/2024 7:55,9/6/2024 8:00,0,100,282,1,9/6/2024 8:00,,,,,anonymous,EN,1,669bdc193cdb3e5333a32de1,65f27d1ffa2f3b5e60262e65,7,1,5,3,5,4,5,"The sentence is slightly redundant as it means that no matter what you have, you will still require proof",5,5,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_130,FL_134,,,,Q437|i.1_s|a.1_s|v.1_s|p.1_s|u.1_s,Q443|u.2_s|x.2_s|i.2_s|a.2_s|v.2_s|p.2_s,,,,,,,,,,
9/6/2024 7:54,9/6/2024 8:00,0,100,334,1,9/6/2024 8:00,,,,,anonymous,EN,1,6693dd14940e62561fff6714,669bdc193cdb3e5333a32de1,7,1,,,,,,"It seems like an obvious statement. Not that valuable in isolation, but a reasonable starting point to expand from.",,,,,,,,,,,,,,,,,,5,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,5,5,4,,,,,,,2,FL_332,,,,FL_351,,,,,Q457|v.1_m|p.1_m|i.1_m|u.1_m|a.1_m,,,,,,Q470|v.3_m|a.3_m|i.3_m|u.3_m|x.3_m|p.3_m,
9/6/2024 7:51,9/6/2024 8:00,0,100,539,1,9/6/2024 8:00,,,,,anonymous,EN,1,6107b49045aedd183a90814f,61757c0b9a1b784bb12e99c4,7,1,4,5,5,4,5,I learnt that simply giging peple information may not be enough if it means they cannot translate that information in any meaningful way. So maybe illustrating an idea on how to interpret that new information can help them receive it and accept it better.,7,6,7,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_130,FL_134,,,,Q437|v.1_s|p.1_s|a.1_s|u.1_s|i.1_s,Q443|x.2_s|i.2_s|p.2_s|a.2_s|u.2_s|v.2_s,,,,,,,,,,
9/6/2024 7:53,9/6/2024 8:00,0,100,427,1,9/6/2024 8:00,,,,,anonymous,EN,1,66a8c8088a01a7d9368ffb95,669d0770ba2af284bb543acb,7,1,,,,,,I learnt that you have sometimes provide to people the same product as they see or the information they heard ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,6,7,7,,,,,,,,,,,,,,,,,,,,,,,,,6,7,6,6,6,4,1,FL_332,,,,FL_357,,,,,,,Q417|a.1_b|u.1_b|p.1_b|v.1_b|i.1_b,,,,,Q430|p.3_b|u.3_b|v.3_b|x.3_b|a.3_b|i.3_b
9/6/2024 7:59,9/6/2024 8:00,0,100,24,1,9/6/2024 8:00,,,,,anonymous,EN,1,5e870b4728310c34314218fe,650064725e67ad3fd5a66ca6,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2024 7:55,9/6/2024 8:00,0,100,260,1,9/6/2024 8:00,,,,,anonymous,EN,1,66b7bba35673e44a072a2acf,66bf53b4d50c72a5761c78d8,7,1,,,,,,"Predicting, monitoring, and being mindful of shifts in your industry is essential for the survival of a business. Blockbuster's CEO was skeptical of shifts and didn't adapt. Consequently, Blockbuster went bankrupt.",,,,,,,,,,,,,,,,,,5,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,3,3,4,,,,,,,2,FL_259,,,FL_281,,,,,,Q457|p.1_m|v.1_m|a.1_m|u.1_m|i.1_m,,,,,,Q470|x.3_m|a.3_m|p.3_m|u.3_m|v.3_m|i.3_m,
9/6/2024 7:56,9/6/2024 8:00,0,100,225,1,9/6/2024 8:00,,,,,anonymous,EN,1,663c50e387fbbb9f64f9704d,6692f8e5499d9198a7533b88,7,1,,,,,,That changing the description can increase sales,,,,,,,4,3,5,3,3,5,6,5,6,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_130,FL_136,,,,,,Q351|v.1_f|i.1_f|p.1_f|u.1_f|a.1_f,Q364|v.2_f|p.2_f|x.2_f|i.2_f|u.2_f|a.2_f,,,,,,,,
9/6/2024 7:53,9/6/2024 8:00,0,100,419,1,9/6/2024 8:00,,,,,anonymous,EN,1,66966a8fd50417e4a77b8725,5fc58cd91b53521031a2d369,7,1,,,,,,"I learned that even slight details in the description of a product, such as slightly different wording, can affect people's decision to buy a product, and therefore sales.",,,,,,,3,2,3,2,2,5,5,5,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_130,FL_136,,,,,,Q351|i.1_f|v.1_f|u.1_f|a.1_f|p.1_f,Q364|v.2_f|x.2_f|a.2_f|p.2_f|u.2_f|i.2_f,,,,,,,,
9/6/2024 7:56,9/6/2024 8:00,0,100,203,1,9/6/2024 8:00,,,,,anonymous,EN,1,66a0fecc48fb979bcf49b5e0,5ea978b0b2e53107e25af4da,7,1,3,2,2,2,2,People won't learn from just statistics. They needed a scientific study/reason to believe the information,5,4,7,7,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_178,,FL_179,,,Q437|v.1_s|a.1_s|u.1_s|p.1_s|i.1_s,Q443|i.2_s|u.2_s|x.2_s|a.2_s|p.2_s|v.2_s,,,,,,,,,,
9/6/2024 7:54,9/6/2024 8:00,0,100,331,1,9/6/2024 8:00,,,,,anonymous,EN,1,669a6f57378a5b8bcb8709b5,651ab5d9756b8de0febcf6e3,7,1,3,1,4,4,4,"I already knew that research needs to be backed up with evidence for it to be academically accepted, so the lesson was not of value to me personally, but it is still a good message to send out. The story / fact about the doctor ending up in an asylum is interesting, so has value but says more about the thinking over 100 years ago than it does about anything today.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,5,5,1,4,,,,,,,,,,,,,,,,,,,1,FL_259,,,FL_260,,Q437|i.1_s|v.1_s|a.1_s|u.1_s|p.1_s,,,,,,,,Q450|p.3_s|u.3_s|a.3_s|x.3_s|i.3_s|v.3_s,,,
9/6/2024 7:55,9/6/2024 8:00,0,100,313,1,9/6/2024 8:00,,,,,anonymous,EN,1,66a92e2e71576b43a2cf76b6,6680d8d559d86547a149d54f,7,1,,,,,,I learned that some companies will make their product seem more fragile than it really is or misrepresent it entirely to try and get package handlers to use more care.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,2,2,2,3,5,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_178,,FL_203,,,,,,,,,Q417|v.1_b|p.1_b|a.1_b|u.1_b|i.1_b,Q423|v.2_b|u.2_b|i.2_b|a.2_b|x.2_b|p.2_b,,,,
9/6/2024 7:56,9/6/2024 8:00,0,100,247,1,9/6/2024 8:00,,,,,anonymous,EN,1,66bb5f9f595a847087e366a9,5e9546ebbc08e21354f19f4d,7,1,,,,,,"The lesson is clear but it assumes they actually handle fragile packages with care, which isn't always the case. It also doesn't specify how you could do so.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,3,3,5,5,6,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_130,FL_152,,,,,,,,,,Q417|p.1_b|a.1_b|i.1_b|v.1_b|u.1_b,Q423|x.2_b|i.2_b|u.2_b|a.2_b|v.2_b|p.2_b,,,,
9/6/2024 7:54,9/6/2024 8:00,0,100,333,1,9/6/2024 8:00,,,,,anonymous,EN,1,612fd7e2ff930c4ce9acfa4e,5e35e1e5077089582bae3a34,7,1,,,,,,"The second paragraph really didn't give any information on how to make the post go through unharmed. It was a lot more interesting to read and I actually got hooked on every word, but nontheless gave no further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,1,2,7,1,1,4,1,FL_259,,,FL_288,,,,,,,,Q417|i.1_b|p.1_b|a.1_b|u.1_b|v.1_b,,,,,Q430|u.3_b|x.3_b|i.3_b|p.3_b|v.3_b|a.3_b
9/6/2024 7:55,9/6/2024 8:00,0,100,320,1,9/6/2024 8:00,,,,,anonymous,EN,1,6117bb7900c0ba81f079a4ee,5ded72900fdb2743e983e028,7,1,,,,,,"In the first lesson, I learned that you only need to make subtle changes to a product description to affect sales considerably. In the second lesson, I learned about a man named Merrick (?) who developed a pet food that promoted dental care in the animals that ate it. Unfortunately, it didn't do very well, despite the fact that Merrick was rumoured to do personal taste tests of all his products.",,,,,,,3,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,2,4,,,,,,,,,,,,,1,FL_259,,,FL_267,,,,Q351|i.1_f|a.1_f|u.1_f|v.1_f|p.1_f,,,,,,,Q410|v.3_f|u.3_f|p.3_f|a.3_f|i.3_f|x.3_f,,
9/6/2024 7:56,9/6/2024 8:00,0,100,236,1,9/6/2024 8:00,,,,,anonymous,EN,1,65e49c2679bb0dbaef50b26c,66256d53b83657dee87da0ed,7,1,,,,,,"I learned that the CEO of the dog food company thought that sampling the dog food was a good way to determine quality.  But given that dogs have different tastes than humans and a plaque-reducing dog food is probably selected for health benefits and not taste, this seems like utterly useless information.  So basically, I learned that the CEO is an idiot, and I can remember this lesson when trying to explain simple concepts to CEOs in the future.",,,,,,,4,4,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,2,3,4,,,,,,,,,,,,,1,FL_259,,,FL_267,,,,Q351|i.1_f|v.1_f|a.1_f|p.1_f|u.1_f,,,,,,,Q410|u.3_f|x.3_f|p.3_f|v.3_f|a.3_f|i.3_f,,
9/6/2024 7:56,9/6/2024 8:00,0,100,213,1,9/6/2024 8:00,,,,,anonymous,EN,1,66d4db37026427b4080c406c,5c8831d20d005a00131367d3,7,1,,,,,,that clean teeth doesn't mean fresh breath,,,,,,,5,5,5,4,5,5,6,7,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_178,,FL_185,,,,,Q351|v.1_f|p.1_f|i.1_f|u.1_f|a.1_f,Q364|i.2_f|x.2_f|p.2_f|v.2_f|a.2_f|u.2_f,,,,,,,,
9/6/2024 7:50,9/6/2024 8:00,0,100,591,1,9/6/2024 8:00,,,,,anonymous,EN,1,5f3df58fefb822237b5ec92c,66730185dbb7a524a62c6787,7,1,6,5,6,7,6,I learnt that people often require support from underlying theory before it changes it’s kind and also lack of hygiene will cause serious health issues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,7,5,6,4,,,,,,,,,,,,,,,,,,,2,FL_259,,,FL_260,,Q437|i.1_s|v.1_s|u.1_s|a.1_s|p.1_s,,,,,,,,Q450|a.3_s|p.3_s|x.3_s|v.3_s|u.3_s|i.3_s,,,
9/6/2024 7:56,9/6/2024 8:00,0,100,224,1,9/6/2024 8:00,,,,,anonymous,EN,1,5f262b3018c68e27aebdd170,65a075dffe51d8b6cef3753d,7,1,,,,,,"I was told that subtle differences in product descriptions can have effects on perceptions/outcomes, but I wasn't told what these effects would be, the extent of them, what changes to the descriptions could be made to achieve them, or any data to back this up. It's given me something to think about, but not really provided any information I can use now without learning more.",,,,,,,2,2,3,3,3,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_130,FL_136,,,,,,Q351|i.1_f|a.1_f|u.1_f|p.1_f|v.1_f,Q364|u.2_f|v.2_f|p.2_f|i.2_f|a.2_f|x.2_f,,,,,,,,
9/6/2024 7:55,9/6/2024 8:00,0,100,317,1,9/6/2024 8:00,,,,,anonymous,EN,1,66602837c8cfaeb414215cfb,63ea497523794756c703094c,7,1,,,,,,How one describes the benefits of a particular product can increase sales.,,,,,,,2,4,2,3,2,6,4,6,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_130,FL_136,,,,,,Q351|p.1_f|u.1_f|a.1_f|v.1_f|i.1_f,Q364|i.2_f|a.2_f|v.2_f|u.2_f|x.2_f|p.2_f,,,,,,,,
9/6/2024 7:54,9/6/2024 8:00,0,100,357,1,9/6/2024 8:00,,,,,anonymous,EN,1,6669aa291a54819971a60e88,66a3b55838f55a028d623a64,7,1,6,5,6,5,5,You can have all the information in the world but without a reason for the information it's all useless.,5,7,6,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_130,FL_134,,,,Q437|v.1_s|i.1_s|p.1_s|a.1_s|u.1_s,Q443|p.2_s|i.2_s|x.2_s|a.2_s|u.2_s|v.2_s,,,,,,,,,,
9/6/2024 7:56,9/6/2024 8:00,0,100,257,1,9/6/2024 8:00,,,,,anonymous,EN,1,65fafe2b603298c26c3b4476,6666c43b5ab5280cfe32317f,7,1,,,,,,"People are less likely to damage things they consider to be of higher value, so purposely misleading others about the value of a product ensures less damage.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,5,2,2,2,2,3,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,1,FL_178,,FL_203,,,,,,,,,Q417|u.1_b|a.1_b|v.1_b|i.1_b|p.1_b,Q423|p.2_b|u.2_b|a.2_b|i.2_b|x.2_b|v.2_b,,,,
9/6/2024 7:56,9/6/2024 8:00,0,100,217,1,9/6/2024 8:00,,,,,anonymous,EN,1,5e94721dcf3467000af77d5d,66d7692001bc2ada700e364d,7,1,,,,,,"Even though the lesson seems self explanatory, it is helpful for me in the future to know for future career. It is useful and vital information ",,,,,,,,,,,,,,,,,,5,3,4,5,6,3,5,5,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_130,FL_151,,,,,,,,Q457|i.1_m|u.1_m|v.1_m|a.1_m|p.1_m,Q463|x.2_m|i.2_m|a.2_m|v.2_m|u.2_m|p.2_m,,,,,,
9/6/2024 7:59,9/6/2024 8:00,0,100,55,1,9/6/2024 8:00,,,,,anonymous,EN,1,66338f4dbdea9c18a911658f,62b35d7693a267af341a1822,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2024 7:58,9/6/2024 8:00,0,100,125,1,9/6/2024 8:00,,,,,anonymous,EN,1,66a0fb2de069ec964dc4261d,667c46c25fb2121dcb573eb2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2024 7:58,9/6/2024 8:00,0,100,107,1,9/6/2024 8:00,,,,,anonymous,EN,1,669d0b18e3a1ae0b5f7571ef,62713a003caa3feec5c6a0ba,7,1,,,,,,That things have different quality depending on circumstances.,,,,,,,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,2,2,4,,,,,,,,,,,,,2,FL_332,,,,FL_339,,,Q351|i.1_f|u.1_f|v.1_f|a.1_f|p.1_f,,,,,,,Q410|x.3_f|a.3_f|v.3_f|u.3_f|p.3_f|i.3_f,,
9/6/2024 8:00,9/6/2024 8:00,0,100,35,1,9/6/2024 8:00,,,,,anonymous,EN,1,65355d8d376492afbc2c3771,66951f866ea3aff1ef6564df,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2024 7:48,9/6/2024 8:00,0,100,731,1,9/6/2024 8:00,,,,,anonymous,EN,1,651ab5d9756b8de0febcf6e3,6130b0a83d0cfb9dda0f7b8e,7,1,,,,,,"that sometimes you need to know when to stop. not everything can bring great results and that is one of the reason people fail. not because they are not risk takers enough, but because they become gullible and don't know when to stop",,,,,,,,,,,,,,,,,,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,,,,,,,1,FL_259,,,FL_281,,,,,,Q457|v.1_m|a.1_m|i.1_m|u.1_m|p.1_m,,,,,,Q470|x.3_m|v.3_m|a.3_m|p.3_m|u.3_m|i.3_m,
9/6/2024 7:53,9/6/2024 8:00,0,100,444,1,9/6/2024 8:00,,,,,anonymous,EN,1,5d88d30939fe2d00185758df,6093b85b6c99c57e6d11b24b,7,1,,,,,,"Changing a products description, even subtly can influence how it is perceived, received and understood - that is the gist of it. I feel like it is however general knowledge that phrasing affects a products performance in any market so I didnt get any new insight",,,,,,,3,1,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,4,,,,,,,,,,,,,1,FL_332,,,,FL_339,,,Q351|u.1_f|a.1_f|i.1_f|v.1_f|p.1_f,,,,,,,Q410|u.3_f|a.3_f|p.3_f|x.3_f|v.3_f|i.3_f,,
9/6/2024 7:53,9/6/2024 8:00,0,100,438,1,9/6/2024 8:00,,,,,anonymous,EN,1,60feb47fe649c047dc5b75a5,66a798cd38e1f3e6496d5bde,7,1,,,,,,"Subtitle can change thd information of thd product , some might not understand some might understand. What i learned is the importance and scaling of products before ",,,,,,,4,3,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,7,6,6,4,,,,,,,,,,,,,2,FL_332,,,,FL_339,,,Q351|p.1_f|v.1_f|a.1_f|u.1_f|i.1_f,,,,,,,Q410|v.3_f|i.3_f|x.3_f|u.3_f|a.3_f|p.3_f,,
9/6/2024 7:55,9/6/2024 8:00,0,100,331,1,9/6/2024 8:00,,,,,anonymous,EN,1,667034c2d7e05a7eeecf7d1c,612ffa8783a1f7deac577faf,7,1,,,,,,I could read what was written but i did not understand what was meant by the lesson,,,,,,,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,2,5,4,,,,,,,,,,,,,2,FL_332,,,,FL_339,,,Q351|p.1_f|v.1_f|u.1_f|i.1_f|a.1_f,,,,,,,Q410|a.3_f|v.3_f|u.3_f|x.3_f|i.3_f|p.3_f,,
9/6/2024 7:55,9/6/2024 8:01,0,100,340,1,9/6/2024 8:01,,,,,anonymous,EN,1,60d4c2762cbe0281f2c107a2,669d0b18e3a1ae0b5f7571ef,7,1,,,,,,It's not exactly something that I learned but it's always important to emphasize that certain words and terms will always be easier to understand and relate to which can lead to better sales ,,,,,,,4,5,5,6,3,4,5,6,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_130,FL_136,,,,,,Q351|u.1_f|p.1_f|i.1_f|v.1_f|a.1_f,Q364|u.2_f|i.2_f|p.2_f|x.2_f|a.2_f|v.2_f,,,,,,,,
9/6/2024 7:56,9/6/2024 8:01,0,100,246,1,9/6/2024 8:01,,,,,anonymous,EN,1,61486ce7072344584dc1eb34,60cdb4dcb85f7642a2253483,7,1,,,,,,The way you describe the benefits of a product can cause people to either buy or not. This is important information to know when marketing a product but more detail is needed to make the point truly useful.,,,,,,,3,3,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,4,5,4,,,,,,,,,,,,,2,FL_332,,,,FL_339,,,Q351|i.1_f|u.1_f|a.1_f|p.1_f|v.1_f,,,,,,,Q410|a.3_f|x.3_f|v.3_f|i.3_f|u.3_f|p.3_f,,
9/6/2024 7:57,9/6/2024 8:01,0,100,221,1,9/6/2024 8:01,,,,,anonymous,EN,1,5e35e1e5077089582bae3a34,668bf6f7a86132c761ee2555,7,1,,,,,,Failing to adapt to technology and industrial changes can lead to stagnancy in career,,,,,,,,,,,,,,,,,,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,5,6,6,4,,,,,,,1,FL_332,,,,FL_351,,,,,Q457|p.1_m|a.1_m|i.1_m|v.1_m|u.1_m,,,,,,Q470|p.3_m|i.3_m|v.3_m|x.3_m|a.3_m|u.3_m,
9/6/2024 7:55,9/6/2024 8:01,0,100,323,1,9/6/2024 8:01,,,,,anonymous,EN,1,650424e77f7d5f3ef29f9196,phumzilembatha845@gmail.com,7,1,,,,,,Ive learnt that the products that are fragile should be taken into consideration with good care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,5,7,7,7,6,7,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_130,FL_152,,,,,,,,,,Q417|a.1_b|p.1_b|u.1_b|i.1_b|v.1_b,Q423|x.2_b|v.2_b|a.2_b|u.2_b|p.2_b|i.2_b,,,,
9/6/2024 7:45,9/6/2024 8:01,0,100,914,1,9/6/2024 8:01,,,,,anonymous,EN,1,665a086659c5d96abbd29687,5e80ad494b3b600008d9be7d,7,1,,,,,,A slight difference in the benefits listed for a product can greatly affect popularity and sales. A Texas pet food manufacturer learned this first-hand while trying to build early lackluster sales for his products—which he said improved dental plaque  He was so convinced of the product’s quality that he tried the pet food himself.,,,,,,,6,5,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,4,5,4,,,,,,,,,,,,,1,FL_259,,,FL_267,,,,Q351|u.1_f|a.1_f|p.1_f|v.1_f|i.1_f,,,,,,,Q410|x.3_f|p.3_f|a.3_f|u.3_f|v.3_f|i.3_f,,
9/6/2024 7:57,9/6/2024 8:01,0,100,242,1,9/6/2024 8:01,,,,,anonymous,EN,1,65a2e2f7bfa22dde98c0e413,5b734cf9543d1c0001c80b69,7,1,,,,,,That bikes can get damaged during the delivery process ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,4,2,FL_259,,,FL_288,,,,,,,,Q417|i.1_b|p.1_b|a.1_b|u.1_b|v.1_b,,,,,Q430|u.3_b|v.3_b|i.3_b|x.3_b|p.3_b|a.3_b
9/6/2024 7:53,9/6/2024 8:01,0,100,463,1,9/6/2024 8:01,,,,,anonymous,EN,1,614decec3fb283ee36eb2f66,65217f14d69c80f0f6af0b74,7,1,,,,,,The first lesson gave valuable and practical information that I may be able to use in the future. The second lesson was a feel good story about reuniting with family but never actually provided a solution to the issue of the broken bikes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,4,1,FL_259,,,FL_288,,,,,,,,Q417|a.1_b|i.1_b|p.1_b|v.1_b|u.1_b,,,,,Q430|a.3_b|p.3_b|u.3_b|x.3_b|i.3_b|v.3_b
9/6/2024 7:53,9/6/2024 8:01,0,100,455,1,9/6/2024 8:01,,,,,anonymous,EN,1,6697dc5457f1680503b8e7b9,602df8094ad77a8f289dc685,7,1,,,,,,i gained insightful information that would not of been possible had I not have participated in this compelling study. thank you I will use this knowledge when packing my items in the future ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,4,3,3,3,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_178,,FL_203,,,,,,,,,Q417|p.1_b|a.1_b|v.1_b|i.1_b|u.1_b,Q423|i.2_b|p.2_b|v.2_b|x.2_b|u.2_b|a.2_b,,,,
9/6/2024 7:54,9/6/2024 8:01,0,100,399,1,9/6/2024 8:01,,,,,anonymous,EN,1,5e12152ff9e750896b1e2262,5a4e95373646f90001741ad8,7,1,,,,,,That you need to make sure you keep up with current trends or you could miss out on opportunities.,,,,,,,,,,,,,,,,,,7,5,6,6,7,7,5,7,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FL_130,FL_151,,,,,,,,Q457|i.1_m|v.1_m|p.1_m|a.1_m|u.1_m,Q463|u.2_m|x.2_m|i.2_m|a.2_m|v.2_m|p.2_m,,,,,,
9/6/2024 8:00,9/6/2024 8:01,0,100,68,1,9/6/2024 8:01,,,,,anonymous,EN,1,6687d9012f819b74c34c31f8,66897da4bd0f80799a957350,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/6/2024 7:56,9/6/2024 8:01,0,100,293,1,9/6/2024 8:01,,,,,anonymous,EN,1,66bb8eef2c57239cb563f47a,6695453b0a0d4a134bce588a,7,1,,,,,,To take important things into consideration.,,,,,,,6,7,6,6,7,1,6,2,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FL_130,FL_136,,,,,,Q351|u.1_f|i.1_f|p.1_f|a.1_f|v.1_f,Q364|v.2_f|i.2_f|a.2_f|u.2_f|p.2_f|x.2_f,,,,,,,,
9/6/2024 7:52,9/6/2024 8:01,0,100,535,1,9/6/2024 8:01,,,,,anonymous,EN,1,65c19fc3a0cb3e89054d3eae,664b3dbcb30dd9b94a597726,7,1,5,4,4,5,5,You just can't actually prove evidence with no underlying theory to it,6,6,6,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FL_130,FL_134,,,,Q437|v.1_s|a.1_s|u.1_s|p.1_s|i.1_s,Q443|i.2_s|x.2_s|u.2_s|a.2_s|v.2_s|p.2_s,,,,,,,,,,
9/6/2024 7:55,9/6/2024 8:01,0,100,349,1,9/6/2024 8:01,,,,,anonymous,EN,1,5ded72900fdb2743e983e028,60afa1cf7a3190708f680de2,7,1,,,,,,"A creative and elaborate manner of describing something's benefits would go a long way in selling it, as opposed to simply listing those benefits like its similar coiunterparts",,,,,,,6,5,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,5,5,5,4,,,,,,,,,,,,,1,FL_332,,,,FL_339,,,Q351|v.1_f|i.1_f|p.1_f|a.1_f|u.1_f,,,,,,,Q410|i.3_f|v.3_f|u.3_f|a.3_f|x.3_f|p.3_f,,
9/6/2024 7:55,9/6/2024 8:01,0,100,343,1,9/6/2024 8:01,,,,,anonymous,EN,1,666b11fc20b0f458e69dc04c,669a84e18da4349ece0ea67c,7,1,4,5,5,4,5,I learned that we must always be cautious in life.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,4,,,,,,,,,,,,,,,,,,,1,FL_259,,,FL_260,,Q437|a.1_s|v.1_s|i.1_s|p.1_s|u.1_s,,,,,,,,Q450|v.3_s|u.3_s|a.3_s|p.3_s|i.3_s|x.3_s,,,
