StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,pid,id,com.1,com.2,v.vg,p.vg,i.vg,u.vg,a.vg,d.vg,s.vg,g.vg,x.vg,v.vp,p.vp,i.vp,u.vp,a.vp,d.vp,s.vp,g.vp,x.vp,v.vm,p.vm,i.vm,u.vm,a.vm,d.vm,s.vm,g.vm,x.vm,FL_441_DO,Velcrogeneral_DO,Velcroparticular_DO,Velcromessage_DO
12/22/2025 8:13,12/22/2025 8:15,0,172.58.244.49,100,155,1,12/22/2025 8:15,R_3dhj1gsK44kgVOx,,,,,38.9522,-77.0253,anonymous,EN,1,6619a616da490424ed8ec860,63d7b1a77e23b5460ab88069,7,1,,,,,,,,,,6,5,6,6,5,6,5,1,4,,,,,,,,,,Velcroparticular,,Q538|p.vp|s.vp|g.vp|u.vp|i.vp|d.vp|v.vp|x.vp|a.vp,
12/22/2025 8:11,12/22/2025 8:15,0,41.144.107.28,100,277,1,12/22/2025 8:15,R_2M0hENKcYLulhsm,,,,,-29.8553,31.0428,anonymous,EN,1,66fd62807325f8ff288edb3f,602ccaa584781f5ca9f03405,7,1,,,,,,,,,,2,3,3,3,1,3,1,1,4,,,,,,,,,,Velcroparticular,,Q538|g.vp|v.vp|i.vp|a.vp|p.vp|s.vp|x.vp|d.vp|u.vp,
12/22/2025 8:13,12/22/2025 8:15,0,184.147.195.199,100,158,1,12/22/2025 8:15,R_6UoIrtX3mGYFqgh,,,,,44.3221,-78.318,anonymous,EN,1,65537db51dac576019f7457b,67c39b07e7f32fe80ac6eecf,7,1,,,,,,,,,,,,,,,,,,,1,2,2,1,1,1,1,6,4,Velcromessage,,,Q596|p.vm|d.vm|a.vm|g.vm|x.vm|i.vm|s.vm|u.vm|v.vm
12/22/2025 8:13,12/22/2025 8:15,0,86.178.199.136,100,118,1,12/22/2025 8:15,R_8kTvoRBPLLm1wKR,,,,,53.1315,-1.2975,anonymous,EN,1,616dbc894ee323e3893f8919,5aafd9eff69e940001d88bf4,7,1,,,,,,,,,,1,2,3,2,1,2,2,3,4,,,,,,,,,,Velcroparticular,,Q538|g.vp|i.vp|x.vp|d.vp|v.vp|s.vp|a.vp|p.vp|u.vp,
12/22/2025 8:13,12/22/2025 8:15,0,185.21.209.44,100,157,1,12/22/2025 8:15,R_8jD0cyNJ9gyhwLL,,,,,51.4622,0.4983,anonymous,EN,1,67ad92d9631677cfaa995e28,6724bc43d763af35a17e5bfd,7,1,4,4,4,3,5,2,2,5,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|x.vg|p.vg|a.vg|d.vg|g.vg|s.vg|u.vg|i.vg|v.vg,,
12/22/2025 8:14,12/22/2025 8:15,0,174.242.34.170,100,80,1,12/22/2025 8:15,R_6Qt16B7SQ6MUZKb,,,,,40.4064,-79.9856,anonymous,EN,1,56b3edf12bac74000d89e452,673cc5ebc28f32153129c76e,7,1,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,4,4,Velcromessage,,,Q596|i.vm|p.vm|d.vm|a.vm|v.vm|x.vm|g.vm|s.vm|u.vm
12/22/2025 8:11,12/22/2025 8:15,0,122.161.53.70,100,241,1,12/22/2025 8:15,R_4Mtk3YVe6kuJNOp,,,,,28.5759,77.3345,anonymous,EN,1,5f6c423e8071b21b35b07ea6,68c16c19f33ca1073d3fb4d2,7,1,5,5,5,5,5,5,5,5,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|u.vg|g.vg|i.vg|d.vg|s.vg|v.vg|a.vg|p.vg|x.vg,,
12/22/2025 8:13,12/22/2025 8:15,0,166.198.102.46,100,164,1,12/22/2025 8:15,R_187QLKZewICJeAF,,,,,41.5364,-81.6048,anonymous,EN,1,65c6f3d412b2fc050e5380ca,65537db51dac576019f7457b,7,1,,,,,,,,,,,,,,,,,,,4,1,2,3,5,3,3,7,4,Velcromessage,,,Q596|a.vm|s.vm|d.vm|p.vm|x.vm|g.vm|v.vm|i.vm|u.vm
12/22/2025 8:12,12/22/2025 8:15,0,81.134.62.239,100,220,1,12/22/2025 8:15,R_21H72YvzvplHsXI,,,,,51.4964,-0.1224,anonymous,EN,1,5e729511e05cd902cc7699a4,634d7250f674c11a71d1b88e,7,1,,,,,,,,,,,,,,,,,,,6,5,4,6,6,4,4,5,4,Velcromessage,,,Q596|v.vm|u.vm|p.vm|s.vm|i.vm|d.vm|a.vm|g.vm|x.vm
12/22/2025 8:13,12/22/2025 8:15,0,86.18.71.108,100,129,1,12/22/2025 8:15,R_248BTtnNlQhSTEA,,,,,51.5507,-0.0998,anonymous,EN,1,5c55a56ae66e510001ee791d,5ed93031e5e1620ec088366e,7,1,4,3,5,4,4,5,5,6,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|d.vg|g.vg|i.vg|u.vg|a.vg|v.vg|x.vg|p.vg|s.vg,,
12/22/2025 8:13,12/22/2025 8:15,0,86.0.217.94,100,128,1,12/22/2025 8:15,R_2zumdR6D7ahjVSq,,,,,53.7302,-1.8432,anonymous,EN,1,677efbb086dea423fa1e0309,681472b129f35dad5de67837,7,1,,,,,,,,,,6,6,6,5,4,6,6,7,4,,,,,,,,,,Velcroparticular,,Q538|s.vp|p.vp|g.vp|x.vp|v.vp|a.vp|d.vp|u.vp|i.vp,
12/22/2025 8:14,12/22/2025 8:15,0,104.163.174.168,100,94,1,12/22/2025 8:15,R_7qed26erVo8mTEZ,,,,,45.5901,-73.5558,anonymous,EN,1,5d1f2f367e67140001eef452,6605be0bb2b33332547447c7,7,1,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,5,4,Velcromessage,,,Q596|u.vm|i.vm|s.vm|x.vm|v.vm|g.vm|a.vm|p.vm|d.vm
12/22/2025 8:12,12/22/2025 8:15,0,41.144.205.14,100,178,1,12/22/2025 8:15,R_2qsi0ne6C6XfucV,,,,,-29.8553,31.0428,anonymous,EN,1,6027b5f61ad4755b926babfe,616dbc894ee323e3893f8919,7,1,,,,,,,,,,,,,,,,,,,7,7,7,7,7,7,6,7,4,Velcromessage,,,Q596|p.vm|u.vm|s.vm|x.vm|g.vm|i.vm|v.vm|d.vm|a.vm
12/22/2025 8:13,12/22/2025 8:15,0,161.142.151.59,100,126,1,12/22/2025 8:15,R_4EfwipHP0PL6mul,,,,,3.1071,101.6139,anonymous,EN,1,672e22784aea11560aaf93c0,68d8056f523c5e9e7d3e9369,7,1,,,,,,,,,,6,5,6,6,6,6,6,5,4,,,,,,,,,,Velcroparticular,,Q538|i.vp|u.vp|d.vp|a.vp|x.vp|g.vp|p.vp|s.vp|v.vp,
12/22/2025 8:13,12/22/2025 8:15,0,86.2.243.155,100,123,1,12/22/2025 8:15,R_8E5kMHsgYXLQMor,,,,,51.0528,-0.3369,anonymous,EN,1,5680383ac5767f000d1c7e77,653bc5ff8fe68c887dd7318d,7,1,4,4,4,2,2,3,5,5,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|v.vg|g.vg|p.vg|s.vg|x.vg|i.vg|d.vg|u.vg|a.vg,,
12/22/2025 8:12,12/22/2025 8:15,0,138.38.17.28,100,205,1,12/22/2025 8:15,R_2BxAcJYOXhNUx4B,,,,,51.4534,-2.5077,anonymous,EN,1,682b23f345fc428cc9586a06,5c7018a5e165d10001e8aed2,7,1,,,,,,,,,,,,,,,,,,,2,3,2,2,2,2,1,2,4,Velcromessage,,,Q596|d.vm|p.vm|s.vm|g.vm|u.vm|i.vm|x.vm|a.vm|v.vm
12/22/2025 8:12,12/22/2025 8:16,0,102.249.74.6,100,201,1,12/22/2025 8:16,R_2fYIdt4dg1uR8sr,,,,,-33.914,18.4129,anonymous,EN,1,63d7b1a77e23b5460ab88069,6149dd701616e89405bc7ab3,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:13,12/22/2025 8:16,0,50.101.109.63,100,151,1,12/22/2025 8:16,R_6MLJ7mhYq2wrDWU,,,,,43.7306,-79.4217,anonymous,EN,1,67c39b07e7f32fe80ac6eecf,69136cb6d83738905626edba,7,1,7,6,7,7,4,7,4,7,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|u.vg|g.vg|d.vg|a.vg|s.vg|v.vg|x.vg|p.vg|i.vg,,
12/22/2025 8:13,12/22/2025 8:16,0,148.252.133.188,100,173,1,12/22/2025 8:16,R_859UT2OgnV990f7,,,,,51.4964,-0.1224,anonymous,EN,1,65dfbf73ec3a047b5653add8,5ed2ad10a45ef20a9b1412eb,7,1,1,1,3,3,2,3,1,3,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|u.vg|d.vg|a.vg|g.vg|p.vg|i.vg|v.vg|s.vg|x.vg,,
12/22/2025 8:13,12/22/2025 8:16,0,165.165.118.255,100,189,1,12/22/2025 8:16,R_2uPWAkxQXx9uR21,,,,,-25.757,28.1443,anonymous,EN,1,66de0fe631ea4b3facbc2d37,672e22784aea11560aaf93c0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:12,12/22/2025 8:16,0,77.137.67.199,100,213,1,12/22/2025 8:16,R_9eFfkdDXjZ9P5q6,,,,,32.0876,34.8739,anonymous,EN,1,613688ce6c955604c61792f5,5f52237276d614488e847c1b,7,1,4,4,4,3,3,4,3,3,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|i.vg|p.vg|g.vg|u.vg|s.vg|a.vg|v.vg|d.vg|x.vg,,
12/22/2025 8:13,12/22/2025 8:16,0,94.5.145.84,100,152,1,12/22/2025 8:16,R_8PhDHd1OQ8mlQA8,,,,,51.477,-0.1959,anonymous,EN,1,6724bc43d763af35a17e5bfd,68d2ae84d7e98d0bb2416f27,7,1,2,1,2,2,2,3,1,2,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|d.vg|s.vg|i.vg|g.vg|x.vg|a.vg|u.vg|v.vg|p.vg,,
12/22/2025 8:10,12/22/2025 8:16,0,146.199.241.191,100,321,1,12/22/2025 8:16,R_2c2gsW6SdGVySdj,,,,,51.0434,-1.7279,anonymous,EN,1,5c22f28d70d93a0001201738,5d31dc6e42678e001a0bdedd,7,1,6,6,6,7,6,6,6,5,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|s.vg|u.vg|x.vg|v.vg|d.vg|p.vg|a.vg|g.vg|i.vg,,
12/22/2025 8:14,12/22/2025 8:16,0,152.208.54.165,100,99,1,12/22/2025 8:16,R_16Pfjzi6mSlkgbT,,,,,40.3404,-76.7882,anonymous,EN,1,5ed2ad10a45ef20a9b1412eb,558955ebfdf99b6bd06016c9,7,1,,,,,,,,,,3,4,3,3,3,4,4,3,4,,,,,,,,,,Velcroparticular,,Q538|x.vp|u.vp|v.vp|p.vp|s.vp|i.vp|a.vp|g.vp|d.vp,
12/22/2025 8:14,12/22/2025 8:16,0,75.159.140.193,100,136,1,12/22/2025 8:16,R_3ASFXytmWQ3TzdT,,,,,54.1541,-115.6861,anonymous,EN,1,6684796875fd5ec451ef3010,692df229bb77e49fafd416e1,7,1,,,,,,,,,,3,3,3,3,3,3,2,6,4,,,,,,,,,,Velcroparticular,,Q538|x.vp|s.vp|v.vp|i.vp|d.vp|u.vp|g.vp|p.vp|a.vp,
12/22/2025 8:10,12/22/2025 8:16,0,82.10.202.227,100,334,1,12/22/2025 8:16,R_8PNrc19Dhu34sd5,,,,,54.6401,-1.2336,anonymous,EN,1,66e32dbcfaa81f2dab82b77f,5ba81e70c2358e0001d27708,7,1,,,,,,,,,,3,4,5,3,3,3,3,2,4,,,,,,,,,,Velcroparticular,,Q538|i.vp|s.vp|v.vp|u.vp|x.vp|a.vp|g.vp|d.vp|p.vp,
12/22/2025 8:13,12/22/2025 8:16,0,88.97.176.200,100,173,1,12/22/2025 8:16,R_8CQ7wlgP5Bms5jI,,,,,53.4146,-2.2274,anonymous,EN,1,6776818f1718d14c0fb91a34,5cf656e90acc8f000147f643,7,1,,,,,,,,,,2,2,3,2,5,3,2,4,4,,,,,,,,,,Velcroparticular,,Q538|g.vp|x.vp|a.vp|d.vp|s.vp|u.vp|i.vp|p.vp|v.vp,
12/22/2025 8:11,12/22/2025 8:16,0,190.114.41.117,100,284,1,12/22/2025 8:16,R_77pSRFNfVLEl77b,,,,,-33.6141,-70.5893,anonymous,EN,1,627bbf69ab2788507bc421a2,6932f9df994251e16f36ea6b,7,1,2,1,2,2,2,1,2,2,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|i.vg|v.vg|p.vg|g.vg|d.vg|x.vg|u.vg|s.vg|a.vg,,
12/22/2025 8:11,12/22/2025 8:16,0,41.13.80.115,100,320,1,12/22/2025 8:16,R_8NmEhu3CzhKDk5n,,,,,-25.757,28.1443,anonymous,EN,1,6682c5e994f169e546728436,66c2474247c3a60005f00311,7,1,,,,,,,,,,6,6,5,7,6,6,7,5,4,,,,,,,,,,Velcroparticular,,Q538|a.vp|s.vp|u.vp|p.vp|g.vp|v.vp|i.vp|x.vp|d.vp,
12/22/2025 8:13,12/22/2025 8:16,0,80.113.112.212,100,185,1,12/22/2025 8:16,R_2feoMRhiL0ScYdv,,,,,51.9719,5.6446,anonymous,EN,1,6119d82681be8d8f067cd280,65aa95f169c759dcb612daa6,7,1,,,,,,,,,,5,4,5,5,5,4,7,6,4,,,,,,,,,,Velcroparticular,,Q538|s.vp|u.vp|i.vp|p.vp|a.vp|g.vp|v.vp|d.vp|x.vp,
12/22/2025 8:14,12/22/2025 8:16,0,92.113.183.203,100,124,1,12/22/2025 8:16,R_3yDJZ6m5i7oHH6F,,,,,45.5041,-73.5522,anonymous,EN,1,676f53cddb4200bcf0869db5,69139ceb3e3ed64902af2cc9,7,1,,,,,,,,,,,,,,,,,,,6,6,7,6,7,6,7,6,4,Velcromessage,,,Q596|x.vm|a.vm|s.vm|p.vm|g.vm|i.vm|v.vm|u.vm|d.vm
12/22/2025 8:13,12/22/2025 8:16,0,75.159.130.142,100,168,1,12/22/2025 8:16,R_3EsjuVUML9IP1Ry,,,,,53.5534,-113.4982,anonymous,EN,1,6126b98f5cac5168230a3f7e,69136eff922589881699fa70,7,1,,,,,,,,,,,,,,,,,,,3,1,2,3,1,2,1,2,4,Velcromessage,,,Q596|i.vm|g.vm|v.vm|u.vm|d.vm|s.vm|p.vm|a.vm|x.vm
12/22/2025 8:12,12/22/2025 8:16,0,172.59.183.74,100,263,1,12/22/2025 8:16,R_1gekN3xjIHLjHaQ,,,,,42.7836,-73.9428,anonymous,EN,1,6945603e096a5d87d180e229,6769cc78e79f747dda9c7b8f,7,1,7,6,7,7,7,7,6,7,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|p.vg|s.vg|x.vg|a.vg|g.vg|d.vg|i.vg|v.vg|u.vg,,
12/22/2025 8:13,12/22/2025 8:16,0,73.51.0.94,100,190,1,12/22/2025 8:16,R_78VgA6AVd1Di1Fv,,,,,41.8508,-87.8791,anonymous,EN,1,5f28a0b984cfc61f36d4d957,693aed125e479bedc8926085,7,1,,,,,,,,,,1,1,3,1,1,2,1,2,4,,,,,,,,,,Velcroparticular,,Q538|g.vp|v.vp|s.vp|u.vp|i.vp|a.vp|p.vp|d.vp|x.vp,
12/22/2025 8:13,12/22/2025 8:16,0,84.90.27.123,100,194,1,12/22/2025 8:16,R_2S978FQrLcC3Lwd,,,,,41.0421,-8.3103,anonymous,EN,1,5bffc3ae4108380001f5cd63,5f28a0b984cfc61f36d4d957,7,1,,,,,,,,,,5,5,5,5,5,4,5,6,4,,,,,,,,,,Velcroparticular,,Q538|p.vp|a.vp|x.vp|g.vp|d.vp|v.vp|s.vp|u.vp|i.vp,
12/22/2025 8:15,12/22/2025 8:16,0,82.13.87.183,100,64,1,12/22/2025 8:16,R_8RX09G46tK5awHw,,,,,51.5158,-0.4234,anonymous,EN,1,5f5a1b04e742b506f2ed47e8,5f5a1b04e742b506f2ed47e8,7,1,,,,,,,,,,,,,,,,,,,3,1,5,2,3,1,1,2,4,Velcromessage,,,Q596|i.vm|a.vm|v.vm|g.vm|d.vm|x.vm|u.vm|p.vm|s.vm
12/22/2025 8:11,12/22/2025 8:16,0,91.150.216.82,100,303,1,12/22/2025 8:16,R_2pgSnVEHm2BMNVd,,,,,50.0541,19.9502,anonymous,EN,1,693aed125e479bedc8926085,69346c96deb94e167b66deb9,7,1,7,6,7,6,7,7,7,6,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|v.vg|a.vg|g.vg|d.vg|p.vg|s.vg|x.vg|i.vg|u.vg,,
12/22/2025 8:15,12/22/2025 8:16,0,86.22.171.133,100,72,1,12/22/2025 8:16,R_8r0UAv3hTVwRY0F,,,,,53.3299,-2.2288,anonymous,EN,1,6759980d797dbe50150130e0,67be486c2fafa97dd2710135,7,1,,,,,,,,,,5,4,5,4,5,6,4,5,4,,,,,,,,,,Velcroparticular,,Q538|d.vp|g.vp|p.vp|x.vp|a.vp|i.vp|v.vp|s.vp|u.vp,
12/22/2025 8:15,12/22/2025 8:16,0,129.100.141.102,100,80,1,12/22/2025 8:16,R_347QKhp5TQ3QzvP,,,,,42.9979,-81.2602,anonymous,EN,1,69136cb6d83738905626edba,614f253f9cb4943cc553e686,7,1,,,,,,,,,,4,3,5,3,3,3,2,5,4,,,,,,,,,,Velcroparticular,,Q538|d.vp|i.vp|x.vp|g.vp|a.vp|u.vp|s.vp|v.vp|p.vp,
12/22/2025 8:15,12/22/2025 8:17,0,69.143.8.144,100,82,1,12/22/2025 8:17,R_58Zl2kO4yr643SH,,,,,39.494,-77.4608,anonymous,EN,1,5ed93031e5e1620ec088366e,6550de88683355a74699844c,7,1,,,,,,,,,,5,7,7,7,2,6,6,2,4,,,,,,,,,,Velcroparticular,,Q538|u.vp|a.vp|x.vp|i.vp|g.vp|v.vp|s.vp|p.vp|d.vp,
12/22/2025 8:12,12/22/2025 8:17,0,70.112.234.96,100,275,1,12/22/2025 8:17,R_7zkxoJXpibjox1Y,,,,,25.9244,-97.4626,anonymous,EN,1,68d2ae84d7e98d0bb2416f27,5c0c90e7632102000147c3cc,7,1,4,4,5,4,5,5,5,3,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|d.vg|g.vg|x.vg|s.vg|p.vg|a.vg|i.vg|u.vg|v.vg,,
12/22/2025 8:13,12/22/2025 8:17,0,178.143.41.83,100,230,1,12/22/2025 8:17,R_8vsfRZ1FELXt1O9,,,,,48.1577,17.1471,anonymous,EN,1,68d8056f523c5e9e7d3e9369,6935aa900d7c5f391d8bbfda,7,1,,,,,,,,,,7,1,7,6,3,7,1,1,4,,,,,,,,,,Velcroparticular,,Q538|g.vp|a.vp|u.vp|s.vp|i.vp|v.vp|p.vp|d.vp|x.vp,
12/22/2025 8:13,12/22/2025 8:17,0,81.104.35.159,100,218,1,12/22/2025 8:17,R_2O9eqRcj26BbAMF,,,,,52.4835,-2.0835,anonymous,EN,1,65aa95f169c759dcb612daa6,5bffc3ae4108380001f5cd63,7,1,,,,,,,,,,3,4,4,3,3,3,4,4,4,,,,,,,,,,Velcroparticular,,Q538|p.vp|x.vp|i.vp|a.vp|s.vp|d.vp|u.vp|v.vp|g.vp,
12/22/2025 8:15,12/22/2025 8:17,0,41.117.126.99,100,130,1,12/22/2025 8:17,R_2PUdCu5IVvnDGKd,,,,,-29.8553,31.0428,anonymous,EN,1,5cf656e90acc8f000147f643,67ad92d9631677cfaa995e28 ,7,1,,,,,,,,,,,,,,,,,,,7,7,6,7,5,7,6,7,4,Velcromessage,,,Q596|u.vm|g.vm|v.vm|a.vm|i.vm|d.vm|p.vm|s.vm|x.vm
12/22/2025 8:13,12/22/2025 8:17,0,197.185.159.189,100,225,1,12/22/2025 8:17,R_2zCMRUitNspptn8,,,,,-26.2309,28.0583,anonymous,EN,1,681472b129f35dad5de67837,6119d82681be8d8f067cd280,7,1,,,,,,,,,,1,1,4,2,1,4,2,5,4,,,,,,,,,,Velcroparticular,,Q538|v.vp|p.vp|g.vp|d.vp|x.vp|u.vp|i.vp|a.vp|s.vp,
12/22/2025 8:11,12/22/2025 8:17,0,41.13.8.61,100,339,1,12/22/2025 8:17,R_8ctly6LDeEFWbPr,,,,,-26.2309,28.0583,anonymous,EN,1,5aafd9eff69e940001d88bf4,667edffb4346746242169a96,7,1,4,4,4,5,3,5,5,6,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|d.vg|g.vg|u.vg|x.vg|s.vg|a.vg|p.vg|v.vg|i.vg,,
12/22/2025 8:16,12/22/2025 8:17,0,69.250.75.188,100,53,1,12/22/2025 8:17,R_7saXrO8MkRgT6IF,,,,,39.2726,-76.8614,anonymous,EN,1,669de98c8f347e772c21b579,5f2a5f187bf471245f7dc096,7,1,,,,,,,,,,,,,,,,,,,3,5,4,4,4,4,5,3,4,Velcromessage,,,Q596|d.vm|u.vm|i.vm|s.vm|g.vm|v.vm|p.vm|a.vm|x.vm
12/22/2025 8:14,12/22/2025 8:17,0,24.25.207.177,100,144,1,12/22/2025 8:17,R_3w5mFsxwKyLuT61,,,,,32.7967,-117.1367,anonymous,EN,1,66cd3c7227a5bb57f0d5c08e,670f0a3ed9a0843666815df1,7,1,6,6,4,6,5,4,5,5,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|p.vg|g.vg|s.vg|x.vg|v.vg|u.vg|d.vg|a.vg|i.vg,,
12/22/2025 8:15,12/22/2025 8:17,0,102.23.211.51,100,105,1,12/22/2025 8:17,R_2ZJPJsxPtu3KsZg,,,,,-25.757,28.1443,anonymous,EN,1,68d7908b9d6b3e5520ccb109,665f469f755e84fb40af7e8f,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:16,12/22/2025 8:17,0,102.254.0.19,100,84,1,12/22/2025 8:17,R_2Lhx9NI1NFtjOlL,,,,,-26.2309,28.0583,anonymous,EN,1,69136eff922589881699fa70,68124ad5d155caaacfe666fc,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:15,12/22/2025 8:17,0,178.228.195.57,100,99,1,12/22/2025 8:17,R_8XZbTrx6HwgA2Zz,,,,,51.937,4.4602,anonymous,EN,1,6934f03e09965a631746b884,692adf969497ecca4ee9fb06,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:12,12/22/2025 8:17,0,73.158.145.3,100,308,1,12/22/2025 8:17,R_5Fqy1hzmCoU9tCN,,,,,37.26,-121.9173,anonymous,EN,1,5a2ef9bbfd28e9000102ee68,678ff21fa8893f9d40bb501b,7,1,,,,,,,,,,4,3,5,5,4,4,4,5,4,,,,,,,,,,Velcroparticular,,Q538|u.vp|g.vp|a.vp|i.vp|d.vp|x.vp|s.vp|p.vp|v.vp,
12/22/2025 8:15,12/22/2025 8:17,0,86.160.150.40,100,101,1,12/22/2025 8:17,R_2LmoRzSkoZNIYPT,,,,,50.3881,-4.1324,anonymous,EN,1,610d37d392eceefd0088077b,6765829a949d1203926e1ade,7,1,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1,2,7,4,Velcromessage,,,Q596|i.vm|s.vm|d.vm|g.vm|p.vm|u.vm|v.vm|a.vm|x.vm
12/22/2025 8:11,12/22/2025 8:17,0,68.80.141.146,100,383,1,12/22/2025 8:17,R_7Mzcrcp5vgBdvum,,,,,40.0951,-75.6169,anonymous,EN,1,653bc5ff8fe68c887dd7318d,628690801339eca9c44143cd,7,1,3,4,4,5,2,2,3,3,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|x.vg|u.vg|d.vg|i.vg|s.vg|g.vg|a.vg|p.vg|v.vg,,
12/22/2025 8:13,12/22/2025 8:17,0,197.185.181.52,100,239,1,12/22/2025 8:17,R_2sUeVSISOc8ih9L,,,,,-26.2309,28.0583,anonymous,EN,1,5cca067547bb9e00134bd672,669de98c8f347e772c21b579,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:16,12/22/2025 8:17,0,72.227.101.39,100,116,1,12/22/2025 8:17,R_3saQMm8P1atOqGt,,,,,43.7973,-70.4161,anonymous,EN,1,6661bf2ef4b2d0892ad7a007,65f0a43ed1d258cc4c97805d,7,1,,,,,,,,,,,,,,,,,,,4,5,4,3,3,3,3,6,4,Velcromessage,,,Q596|p.vm|i.vm|d.vm|v.vm|g.vm|a.vm|x.vm|u.vm|s.vm
12/22/2025 8:15,12/22/2025 8:17,0,76.251.82.75,100,120,1,12/22/2025 8:18,R_5phBwD2GA31pBZL,,,,,34.0014,-84.0144,anonymous,EN,1,601129f77e0c21000b0c408a,6692aa06ebcc22947ead226a,7,1,,,,,,,,,,1,2,2,2,2,2,2,2,4,,,,,,,,,,Velcroparticular,,Q538|v.vp|x.vp|i.vp|s.vp|g.vp|p.vp|u.vp|a.vp|d.vp,
12/22/2025 8:13,12/22/2025 8:18,0,90.202.124.237,100,301,1,12/22/2025 8:18,R_2XpYTsXQmXurpct,,,,,51.497,0.0685,anonymous,EN,1,67c44af9f170e1d4143a5112,5e729511e05cd902cc7699a4,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:13,12/22/2025 8:18,0,105.245.168.102,100,290,1,12/22/2025 8:18,R_2IQfW5AqK5Jf80V,,,,,-29.8553,31.0428,anonymous,EN,1,6605be0bb2b33332547447c7,6682c5e994f169e546728436,7,1,2,1,3,2,2,2,3,5,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|i.vg|x.vg|v.vg|u.vg|d.vg|g.vg|a.vg|p.vg|s.vg,,
12/22/2025 8:16,12/22/2025 8:18,0,174.207.102.232,100,127,1,12/22/2025 8:18,R_6M6fvgjLloKZVF7,,,,,41.083,-81.5709,anonymous,EN,1,692df229bb77e49fafd416e1,665e796eea7bed4bf74d34fc,7,1,,,,,,,,,,1,1,2,3,1,2,2,1,4,,,,,,,,,,Velcroparticular,,Q538|s.vp|d.vp|g.vp|u.vp|i.vp|x.vp|v.vp|a.vp|p.vp,
12/22/2025 8:15,12/22/2025 8:18,0,99.235.252.171,100,147,1,12/22/2025 8:18,R_3cYREgMGU4g670C,,,,,43.2284,-79.9071,anonymous,EN,1,6693ce87e76d32ccf07fbcd8,66b0d6ecaaab7cbcd8b2a842,7,1,4,3,5,5,3,4,2,5,4,,,,,,,,,,,,,,,,,,,Velcrogeneral,Q457|u.vg|x.vg|p.vg|i.vg|g.vg|d.vg|a.vg|s.vg|v.vg,,
12/22/2025 8:17,12/22/2025 8:18,0,87.74.5.142,100,38,1,12/22/2025 8:18,R_8B9EiTkic6bDmku,,,,,51.164,-0.1592,anonymous,EN,1,673cc5ebc28f32153129c76e,5bebf332cef79f00014d230c,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/2025 8:15,12/22/2025 8:18,0,86.180.170.166,100,169,1,12/22/2025 8:18,R_28OE1iXyccGWjMc,,,,,51.5442,0.5437,anonymous,EN,1,666ccdc2dae0b24e5bd629dd,653fc6073035a31db0314d04,7,1,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,4,Velcromessage,,,Q596|v.vm|p.vm|u.vm|x.vm|s.vm|a.vm|g.vm|d.vm|i.vm
